OBJECTID,data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
759,6993844,404,KEN7271,7271,04 March 2020,2020,1,Battles,Armed clash,Shibina Communal Militia (Kenya),,4,Kakamega Communal Militia (Kenya),,4,44,Eastern Africa,Kenya,Kakamega,Mumias West,Mumias Central,Mumias,0.3351,34.4864,2,The Star (Kenya),National,"On 4 March 2020, a large group of youth from Siaya district (armed with machetes) attacked Shibina village in Mumias West constituency (Kakamega district), prompting fighting with youth from the village, resulting in two deaths (one from each side). The cause of the clash is said to be related to cattle rustling in the area.",2,1584396752,KEN
760,9026349,404,KEN7268,7268,02 March 2020,2020,1,Protests,Peaceful protest,Protesters (Kenya),Labour Group (Kenya),6,,,0,60,Eastern Africa,Kenya,Kwale,Msambweni,Gombato Bongwe,Diani,-4.279,39.594,1,Citizen (Kenya); The Star (Kenya),National,"On 2 March 2020, over 200 hotel workers protested in Diani (Gombato Bongwe, Msambweni, Kwale) over salary demands. [size=over 200]",0,1649355982,KEN
761,9026379,404,KEN7266,7266,27 February 2020,2020,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Bomet,Chepalungu,Chebunyo,Chebunyo,-0.9667,35.1833,1,Daily Nation (Kenya),National,"On 27 February 2020, residents demonstrated in Chebunyo (Chepalungu, Bomet) against the county government's decision to stop the desilting of a major dam in the area. [size=no report]",0,1649355982,KEN
762,9026382,404,KEN7267,7267,26 February 2020,2020,1,Battles,Armed clash,Isiolo Communal Militia (Kenya),,4,Police Forces of Kenya (2013-),,1,14,Eastern Africa,Kenya,Laikipia,Laikipia North,Mugogodo West,Mukogodo,0.4833,36.9333,2,The Star (Kenya),National,"On 26 February 2020, unidentified assailants attacked the Naibung'a conservancy near Mukogodo (Mugogodo West, Laikipia North, Laikipia). 2 police reservists and 2 attackers were killed and a school building was destroyed.",4,1649355982,KEN
763,9026384,404,KEN7260,7260,25 February 2020,2020,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Homa Bay,Homa Bay Town,Homa Bay Central,Homa Bay,-0.5273,34.4571,2,Citizen (Kenya),National,"On 25 February 2020, residents protested over the poor state of roads between Homa Bay and Ndiwa (Homa Bay). [size=no report]",0,1649355982,KEN
764,9238691,404,KEN7259,7259,25 February 2020,2020,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Kisumu,Nyando,Ahero,Ahero,-0.1833,34.9166,2,The Star (Kenya),National,"On 25 February 2020, a mob killed a man and burnt down buildings after the man killed another person during a bar fight in Nyando area (location coded to Ahero, Nyando, Kisumu). [size=no report]",1,1652725048,KEN
765,9106120,404,KEN7258,7258,24 February 2020,2020,1,Strategic developments,Looting/property destruction,Mai Mahiu Communal Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Nakuru,Naivasha,Mai Mahiu,Mai Mahiu,-0.9838,36.5899,1,The Star (Kenya),National,"Property destruction: On 24 February 2020, at least 50 youths destroyed property on a private farm in Mai Mahiu (Naivasha, Nakuru) related to a land dispute.",0,1650311550,KEN
766,9026391,404,KEN7257,7257,23 February 2020,2020,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),Police Forces of Kenya (2013-),7,27,Eastern Africa,Kenya,Garissa,Ijara,Ijara,Ijara,-1.5952,40.5144,2,The Star (Kenya),National,"On 23 February 2020, Al Shabaab militants attacked Qorisa (coded as Ijara) and burnt down four houses belonging to police reservists.",0,1649355982,KEN
767,9106089,404,KEN7449,7449,21 February 2020,2020,1,Battles,Armed clash,Unidentified Communal Militia (Kenya),,4,Police Forces of Kenya (2013-),Tugen Ethnic Group (Kenya),1,14,Eastern Africa,Kenya,Baringo,Marigat,Mukutani,Chemorongion,0.4673,36.1935,2,Star (Kenya),National,"On 21 February 2020, alleged armed bandits attacked and killed three National Police Reservists from the Tugen ethnic group near Chemorongion (Marigat, Baringo) during cattle raids.",3,1650311549,KEN
768,9026398,404,KEN7256,7256,20 February 2020,2020,1,Protests,Peaceful protest,Protesters (Kenya),Labour Group (Kenya),6,,,0,60,Eastern Africa,Kenya,Vihiga,Vihiga,Lugaga-Wamuluma,Mbale,0.0821,34.7214,1,Daily Nation (Kenya),National,"On 20 February 2020, at least 200 contractors demonstrated in Mbale (Lugaga-Wamuluma, Vihiga) over unresolved debts. [size=at least 200]",0,1649355982,KEN
769,9026399,404,KEN7255,7255,20 February 2020,2020,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),Police Forces of Kenya (2013-),7,27,Eastern Africa,Kenya,Garissa,Hulugho,Sangailu,Sangailu,-1.3059,40.7345,1,Daily Nation (Kenya),National,"On 20 February 2020, suspected Al Shabaab militants set fire to the home of a Kenyan police reservist in Sangailu (Bura, Fafi, Garissa).",0,1649355982,KEN
770,9026406,404,KEN7249,7249,19 February 2020,2020,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Wajir,Tarbaj,Sarman,Sarman,2.5393,39.9527,1,Nairobi News,National,"On 19 February 2020, suspected Al Shabaab militants attacked a public transportation bus in Sarman (Bute, Wajir Central, Wajir), killing 3 people.",3,1649355982,KEN
771,9105951,404,KEN7252,7252,19 February 2020,2020,1,Strategic developments,Looting/property destruction,Mbale Communal Militia (Kenya),,4,Civilians (Kenya),Christian Group (Kenya),7,47,Eastern Africa,Kenya,Taita Taveta,Wundanyi,Wundanyi,Mbale Town,-3.4,38.3833,1,Daily Nation (Kenya),National,"Property destruction: On 19 February 2020, unidentified assailants destroyed a church in Mbale Town (Wundanyi/Mbale, Taita Taveta) related to a land dispute.",0,1650311549,KEN
772,9106088,404,KEN7448,7448,19 February 2020,2020,2,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),Pastoralists (Kenya),7,47,Eastern Africa,Kenya,Baringo,Baringo North,Saimo,Ngaratuko,0.7299,35.9763,1,Star (Kenya),National,"Around 19 February 2020 (week of), suspected Pokot militia attacked Ngaratuko village (Baringo North, Baringo) and injured a young boy before stealing a number of animals.",0,1650311549,KEN
773,9026416,404,KEN7251,7251,17 February 2020,2020,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Homa Bay,Suba,Kaksingiri West,Sindo,-0.538,34.1646,1,Daily Nation (Kenya),National,"On 17 February 2020, a mob beat up a man in Sindo (Kaksingri West, Suba South, Homa Bay) who was alleged to have raped a woman. Police forces intervened. [size=no report]",0,1649355982,KEN
774,9026424,404,KEN7254,7254,17 February 2020,2020,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Machakos,Yatta,Matuu,Matuu,-1.146,37.5475,1,The Star (Kenya),National,"On 17 February 2020, a mob stoned to death a suspected thief in Matuu (Yatta, Machakos). [size=no report]",1,1649355982,KEN
775,9026437,404,KEN7248,7248,15 February 2020,2020,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Machakos,Yatta,Matuu,Matuu,-1.146,37.5475,1,The Star (Kenya),National,"On 15 February 2020, an angry mob stoned to death a murder suspect in Matuu market, Machakos. [size=no report]",1,1649355982,KEN
776,9026447,404,KEN7247,7247,12 February 2020,2020,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Garissa,Hulugho,Sangailu,Sangailu,-1.3059,40.7345,1,The Star (Kenya),National,"On 12 February 2020, Al Shabaab militant attacked Sangailu in Garissa county.",0,1649355982,KEN
777,9026451,404,KEN7245,7245,11 February 2020,2020,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Garissa,Fafi,Fafi,Fafi,-0.4209,40.2201,2,The Star (Kenya),National,"On 11 February 2020, Al Shabaab militants clashed with police in Bula Golol, Fafi. 1 police officer was killed.",1,1649355982,KEN
778,9105998,404,KEN7246,7246,11 February 2020,2020,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Muranga,Muranga South,Kamahuhu,Maragwa,-0.8667,37.15,1,Kenya Standard,National,"On 11 February 2020, a mob killed a man in Maragwa town (Muranga South, Muranga) after an alleged attempted rape. [size=no report]",1,1650311549,KEN
779,9026455,404,KEN7244,7244,09 February 2020,2020,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Lamu,Lamu West,Mkunumbi,Milihoi,-2.2167,40.7,1,Citizen (Kenya),National,"On 9 February 2020, Al Shabaab clashed with police in Milihoi, Lamu. They burnt two construction vehicles. No casualties were reported.",0,1649355982,KEN
780,9026458,404,KEN7243,7243,08 February 2020,2020,2,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Garissa,Hulugho,Hulugho,Hulugho,-1.15,41.0667,1,Somali Memo,Regional,"Around 8 February 2020, Al Shabaab claims it attacked the Hulugho police station in Garissa County. 3 police officers were wounded.",0,1649355982,KEN
781,9026462,404,KEN7242,7242,07 February 2020,2020,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Garissa,Ijara,Ijara,Ijara,-1.5952,40.5144,1,Daily Nation (Kenya),National,"On 7 February 2020, suspected Al Shabaab militants killed a man in Ijara, Garissa county.",1,1649355982,KEN
782,9026463,404,KEN7241,7241,07 February 2020,2020,1,Riots,Mob violence,Rioters (Kenya),,5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Kilifi,Ganze,Ganze,Ganze,-3.543,39.6927,1,Star (Kenya),National,"On 7 February 2020, residents clashed with police in Ganze, Kilifi county, over the death of a pregnant girl at the Bamba police station. 10 people were arrested and several people were injured. [size=no report]",0,1649355982,KEN
783,8990952,404,KEN7240,7240,31 January 2020,2020,1,Riots,Mob violence,Rioters (Kenya),,5,Civilians (Kenya),Labour Group (Kenya),7,57,Eastern Africa,Kenya,Homa Bay,Homa Bay Town,Homa Bay Central,Homa Bay,-0.5273,34.4571,1,Kenya Standard,National,"On 31 January 2020, a mob evicted the Homa Bay hospital's new administrator from office over claims of incompetence. [size=no report]",0,1649281754,KEN
784,8991298,404,KEN7238,7238,29 January 2020,2020,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Homa Bay,Homa Bay Town,Homa Bay Central,Homa Bay,-0.5273,34.4571,1,Citizen (Kenya),National,"On 29 January 2020, a mob stoned to death a man who was accused of stealing a chicken in Kisenye, Homa Bay. [size=no report]",1,1649281755,KEN
785,8991548,404,KEN7236,7236,27 January 2020,2020,1,Battles,Armed clash,Siria Clan Militia (Kenya),,4,Uasin Gishu Clan Militia (Kenya),,4,44,Eastern Africa,Kenya,Narok,Transmara West,Kimintet,Trans Mara,-1.169,34.889,1,Citizen (Kenya),National,"On 27 January 2020, the Siria and Uasin Gushi clans clashed in Trans Mara, leaving 70 people displaced.",0,1649281756,KEN
786,9106026,404,KEN7235,7235,27 January 2020,2020,1,Battles,Armed clash,Unidentified Clan Militia (Kenya),,4,Police Forces of Kenya (2013-),Unidentified Clan Group (Kenya),1,14,Eastern Africa,Kenya,Narok,Transmara West,Kimintet,Trans Mara,-1.169,34.889,1,NTV (Kenya),New media,"On 27 January 2020, a police officer was killed by unidentified armed assailants related to inter-clan clashes in Trans Mara (Transmara West, Narok).",1,1650311549,KEN
787,9106100,404,KEN7234,7234,27 January 2020,2020,1,Battles,Armed clash,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Police Forces of Kenya (2013-),,1,14,Eastern Africa,Kenya,Turkana,Turkana East,Kapedo,Lomelo,1.5,35.9167,2,Star (Kenya),National,"On 27 January 2020, Pokot militants attacked Turkanas working in construction near Lomelo in Kapedo. 1 police officer was killed in the attack, along with 2 others. 14 others were injured.",3,1650311549,KEN
788,9106165,404,KEN7230,7230,23 January 2020,2020,1,Battles,Armed clash,Unidentified Armed Group (Kenya),,3,Police Forces of Kenya (2013-),,1,13,Eastern Africa,Kenya,Garissa,Dadaab,Liboi,Liboi,0.3534,40.8723,2,Xinhua,International,"On 23 January 2020, unidentified armed assailants clashed with police between Liboi and Dadaab in Garissa County. 1 police officer was injured.",0,1650311550,KEN
789,9026509,404,KEN7226,7226,19 January 2020,2020,1,Riots,Violent demonstration,Rioters (Kenya),,5,,,0,50,Eastern Africa,Kenya,Bomet,Bomet East,Merigi,Sotik,-0.7727,35.3455,1,Daily Nation (Kenya),National,"On 19 January 2020, residents barricaded the Chebole-Chebango-Kipketii road for the third day in a row over bad road conditions in Sotik, Bomet county. [size=no report]",0,1649355982,KEN
790,9026512,404,KEN7225,7225,18 January 2020,2020,1,Riots,Violent demonstration,Rioters (Kenya),,5,,,0,50,Eastern Africa,Kenya,Bomet,Bomet East,Merigi,Sotik,-0.7727,35.3455,1,Daily Nation (Kenya),National,"On 18 January 2020, residents barricaded the Chebole-Chebango-Kipketii road for the second day in a row over bad road conditions in Sotik, Bomet county. [size=no report]",0,1649355982,KEN
791,9105878,404,KEN7224,7224,18 January 2020,2020,1,Battles,Armed clash,Police Forces of Kenya (2013-) General Service Unit,Military Forces of Kenya (2013-); Pandanguo Communal Militia (Kenya),1,Al Shabaab,,2,12,Eastern Africa,Kenya,Lamu,Lamu West,Mkunumbi,Pandanguo,-2.2347,40.4778,1,Citizen (Kenya),National,"On 18 January 2020, around 60 suspected Al Shabaab militants attacked Pandanguo (Lamu West, Lamu), engaging residents in a gunfight before clashing with Kenyan General Service Unit Police and military forces. No fatalities were reported.",0,1650311549,KEN
792,9026521,404,KEN7222,7222,17 January 2020,2020,1,Riots,Violent demonstration,Rioters (Kenya),,5,,,0,50,Eastern Africa,Kenya,Bomet,Bomet East,Merigi,Sotik,-0.7727,35.3455,1,Daily Nation (Kenya),National,"On 17 January 2020, residents barricaded the Chebole-Chebango-Kipketii road over bad road conditions in Sotik, Bomet county. [size=no report]",0,1649355982,KEN
793,9105990,404,KEN7220,7220,17 January 2020,2020,1,Protests,Peaceful protest,Protesters (Kenya),Maasai Ethnic Group (Kenya),6,,,0,60,Eastern Africa,Kenya,Kajiado,Kajiado West,Ewuaso Oonkidong'i,Suswa,-1.1167,36.35,2,Kenya Standard,National,"On 17 January 2020, members of the Maasai community blocked the Mai Mahiu-Narok road near Suswa town (Kajiado West, Kajiado) accusing the government of failing to resettle them due to construction of the dry port in Mai Mahiu. [size=no report]",0,1650311549,KEN
794,9026526,404,KEN7217,7217,16 January 2020,2020,1,Protests,Peaceful protest,Protesters (Kenya),Health Workers (Kenya),6,,,0,60,Eastern Africa,Kenya,Nakuru,Naivasha,Mai Mahiu,Kijabe,-0.9333,36.5723,1,NTV (Kenya),New media,"On 16 January 2020, residents and workers protested in Kijabe, Nakuru County, over the Kijabe hospital's decision to fire 200 employees. [size=no report]",0,1649355982,KEN
795,9026537,404,KEN7216,7216,15 January 2020,2020,1,Protests,Peaceful protest,Protesters (Kenya),Labour Group (Kenya),6,,,0,60,Eastern Africa,Kenya,Kirinyaga,Kirinyaga Central,Kerugoya,Kerugoya,-0.4989,37.2803,1,NTV (Kenya),New media,"On 15 January 2020, food vendors protested in Kerugoya, Kirinyaga county over harassment by public health workers. [size=no report]",0,1649355983,KEN
796,9106094,404,KEN7213,7213,14 January 2020,2020,1,Riots,Violent demonstration,Rioters (Kenya),,5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Migori,Awendo,West Sakwa,Gamba,-0.8448,34.4913,1,Star (Kenya),National,"On 14 January 2020, angry parents ejected the principal of Gamba Secondary School in (Awendo, Migori) during a demonstration over poor test results. [size=no report]",0,1650311549,KEN
797,9026548,404,KEN7210,7210,13 January 2020,2020,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),Teachers (Kenya); Students (Kenya),7,27,Eastern Africa,Kenya,Garissa,Fafi,Nanighi,Kamuthe,-0.7017,39.8721,1,Citizen (Kenya),National,"On 13 January 2020, suspected Al Shabaab militants attacked a school in Kamuthe, Garissa County, killing 3 male teachers and injuring 1 child. They also destroyed a Safaricom communication mast.",3,1649355983,KEN
798,9026549,404,KEN7209,7209,13 January 2020,2020,1,Riots,Violent demonstration,Rioters (Kenya),Students (Kenya),5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Nakuru,Njoro,Njoro,Egerton University,-0.3697,35.9358,1,Kenya Standard,National,"On 13 January 2020, students from Egerton University rioted and clashed with police at the Njoro Campus in Nakuru County after the institution imposed fines on students for damage due to a riot on December 4. [size=no report]",0,1649355983,KEN
799,9026554,404,KEN7206,7206,12 January 2020,2020,1,Riots,Violent demonstration,Rioters (Kenya),Students (Kenya),5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Nakuru,Njoro,Njoro,Egerton University,-0.3697,35.9358,1,Kenya Standard,National,"On 12 January 2020, students from Egerton University rioted and clashed with police at the Njoro Campus in Nakuru County after the institution imposed fines on students for damage due to a riot on December 4. [size=no report]",0,1649355983,KEN
