OBJECTID,data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
386,4760644,404,KEN5292,5292,7-Feb-17,2017,1,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Unidentified Communal Militia (Kenya),Pastoralists (Kenya),4,14,Eastern Africa,Kenya,Laikipia,Laikipia West,Rumuruti Township,Rumuruti,0.2707,36.5454,2,Daily Nation (Kenya),National,Armed herders trespassing on illegal land shoot and injure a police officer after they were confronted near Rumuruti.,0,1618560900,KEN
387,5273223,404,KEN5290,5290,1-Feb-17,2017,1,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Mandera,Mandera East,Arabia,Arabia,3.5254,41.4991,1,Kenya Standard,National,"100+ gunmen believed to be al-Shabaab attacked a police post and destroyed communication masts in Arabia area, Mandera County. At least one bystander died in the attack. Number of other casualties not known, as al Shabaab had destroyed communication masts in the area. Shabelle Media Network reports an 'unknown number of police officers were killed.'",11,1561469150,KEN
389,7275554,404,KEN5282,5282,20-Jan-17,2017,1,Battles,Armed clash,Unidentified Communal Militia (Kenya),,4,Unidentified Communal Militia (Kenya),,4,44,Eastern Africa,Kenya,Kisumu,Kisumu West,Central Kisumu,Kanyakwar,-0.0667,34.75,1,Daily Nation (Kenya),National,"Three are killed in a land dispute in Kanyakwar. The following day a group protest at the office of the 'assistant chief', claiming he 'had a hand in the dispute.'",3,1618560899,KEN
390,8993231,404,KEN6256,6256,16-Jan-17,2017,1,Battles,Armed clash,Kowow Clan Militia (Kenya),,4,Marakwet Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Elgeyo Marakwet,Marakwet West,Kapsowar,Elegeyo-Marakwet,0.99,35.55,2,Star (Kenya),National,"On 16 January 2017, Kowow clan and residents of Maron sub-location clashed. Several houses were torched in Marakwet East after the body of a 62 year old woman was found.",0,1649284567,KEN
391,4769501,404,KEN5277,5277,8-Jan-17,2017,1,Battles,Armed clash,Kipsigi Ethnic Militia (Kenya),,4,Maasai Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Narok,Narok North,Narok Town,Narok,-1.0783,35.8601,2,Daily Nation (Kenya),National,A bystander student was killed on Sunday as renewed clashes between the Kipsigis and Maasai communities escalated at Pimbinyiet on the Trans Mara West-Trans Mara East border in Narok County. A similar clash took place at the location on 04/01.,1,1552577121,KEN
392,4770665,404,KEN5275,5275,4-Jan-17,2017,1,Battles,Armed clash,Kipsigi Ethnic Militia (Kenya),,4,Maasai Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Narok,Narok North,Narok Town,Narok,-1.0783,35.8601,2,Daily Nation (Kenya),National,One is dead following clashes between Kipsigis and Maasai militias at Pimbinyiet on the Trans Mara West-Trans Mara East border in Narok County.,1,1552577122,KEN
393,9178934,404,KEN6252,6252,26-Dec-16,2016,1,Battles,Armed clash,Naivasha Communal Militia (Kenya),,4,Kinangop Communal Militia (Kenya),,4,44,Eastern Africa,Kenya,Nakuru,Naivasha,Lake View,Naivasha,-0.7202,36.4285,2,Star (Kenya),National,"On 26 December 2016, 20 people were injured as residents from Matundura and Gituro villages (Naivasha and Kinangop constituencies) clashed over a boundary dispute.",0,1651181548,KEN
394,8993259,404,KEN6250,6250,24-Dec-16,2016,1,Battles,Armed clash,Pokot Ethnic Militia (Kenya),,4,Marakwet Ethnic Militia (Kenya),Pastoralists (Kenya),4,44,Eastern Africa,Kenya,Turkana,Turkana Central,Kerio Delta,Kerio,2.9833,36.1167,2,Star (Kenya),National,"On 24 December 2016, one person was shot and injured when suspected Pokot militia raided Chemwoyo and Murkutwo. Marakwet herders retaliated leading to an hour of heavy gunfire.",0,1649284567,KEN
395,5273221,404,KEN5269,5269,23-Dec-16,2016,1,Battles,Armed clash,Police Forces of Kenya (2013-),,1,MRC: Mombasa Republican Council,,3,13,Eastern Africa,Kenya,Kwale,Matuga,Waa Ngombeni,Kombani,-4.1999,39.5811,1,AP,International,"One attacker died and three police officers were wounded Friday after a group of men armed with machetes and bows assaulted a coastal police post to steal guns, an official said. No group has claimed responsibility, but initial suspicion has fallen on a secessionist group called the Mombasa Republican Council that wants the coastal region to secede from Kenya, claiming marginalization.",1,1618560898,KEN
396,7687842,404,KEN5267,5267,21-Dec-16,2016,1,Battles,Armed clash,Kipsigi Ethnic Militia (Kenya),,4,Maasai Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Narok,Transmara West,Shankoe,Kilgoris,-1.0077,34.8806,2,Daily Nation (Kenya),National,"Three people were on 21/12 are killed in Esoit, Trans Mara West (outside Kilgoris) in Narok County as fighting between the Kipsigis and Maasai communities. The fighting was an escalation of tit-for-tat attacks the previous day.",3,1618560898,KEN
397,8993261,404,KEN6248,6248,20-Dec-16,2016,1,Battles,Armed clash,Kabasiran Clan Militia (Kenya),,4,Kapshoi Clan Militia (Kenya),,4,44,Eastern Africa,Kenya,Elgeyo Marakwet,Marakwet East,Endo,Tot,1.2,35.65,1,Star (Kenya),National,"On 20 December 2016, interclan skirmishes were reported in the Kerio Valley. This is a continuation from the previous day. 25 houses were burned and two people were killed in total in the attacks. Fatalities coded on 19 December.",0,1649284567,KEN
398,6308553,404,KEN5258,5258,15-Dec-16,2016,1,Battles,Armed clash,Military Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Garissa,Hulugho,Hulugho,Hulugho,-1.15,41.0667,1,Shabelle Media Network,Regional,Military forces kill four members of al Shabaab in Hulugho during the mid-morning of 15/12.,4,1618560897,KEN
399,6308474,404,KEN5254,5254,12-Dec-16,2016,1,Battles,Armed clash,Military Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Mandera,Mandera South,Kotulo,Daba Siti,2.6106,40.8863,1,Shabelle Media Network,Regional,"Suspected Al-Shabaab have attacked Dabacity in Elwak, Mandera County and destroyed a Safaricom telecommunication mast. County Commissioner Fredrick Shisia said the attack occurred at about 1.45am on 12/12.The attackers overpowered five security operatives guarding the mast, causing them to flee.",0,1618560897,KEN
400,5273217,404,KEN5253,5253,9-Dec-16,2016,1,Battles,Armed clash,Military Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Garissa,Hulugho,Hulugho,Hulugho,-1.15,41.0667,1,AP,International,A military patrol encounters and kill four suspected members of al Shabaab in the Hulugho area on 09/12.,4,1618560897,KEN
401,8993283,404,KEN6243,6243,27-Nov-16,2016,1,Battles,Armed clash,Pokot Ethnic Militia (Kenya),,4,Turkana Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Turkana,Turkana East,Kapedo,Lomelo,1.5,35.9167,2,Star (Kenya),National,"On 27 November 2016, a woman was killed and a 12-year old girl injured in a shootout near Lomelo between armed pastoralists. The Rift Valley coordinator dismissed reports that 14 people were shot dead.",1,1649284568,KEN
403,6256592,404,KEN5241,5241,20-Nov-16,2016,1,Battles,Armed clash,Jimo Communal Militia (Kenya),,4,Agoro Communal Militia (Kenya),,4,44,Eastern Africa,Kenya,Kisumu,Nyakach,South West Nyakach,Nyakach,-0.3835,34.9324,1,Capital FM,National,"A clash between Jimo and Agoro clans lasts over two days. One death reported the first day, two the second.",2,1572403705,KEN
405,6256632,404,KEN5240,5240,19-Nov-16,2016,1,Battles,Armed clash,Jimo Communal Militia (Kenya),,4,Agoro Communal Militia (Kenya),,4,44,Eastern Africa,Kenya,Kisumu,Nyakach,South West Nyakach,Nyakach,-0.3835,34.9324,1,Capital FM,National,"A clash between Jimo and Agoro clans lasts over two days. One death reported the first day, two the second.",1,1572403705,KEN
411,5273192,404,KEN5189,5189,22-Sep-16,2016,1,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Garissa,Dadaab,Liboi,Liboi,0.3534,40.8723,1,AFP,International,"Al Shabaab, numbering 50, attacks a police station in Liboi. One of the assailants was killed and several seriously injured during a gunbattle.",1,1561469150,KEN
413,4792380,404,KEN5180,5180,12-Sep-16,2016,1,Battles,Armed clash,Maasai Ethnic Militia (Kenya),,4,Kipsigi Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Narok,Narok North,Narok Town,Narok,-1.0783,35.8601,2,Daily Nation (Kenya),National,Ethnic clash over rights of a watering hole near Molot. Several houses were burnt in the melee.,0,1552577179,KEN
415,4792690,404,KEN5178,5178,10-Sep-16,2016,1,Battles,Armed clash,Borana Ethnic Militia (Kenya),,4,Auliyan Clan Militia (Somalia),Pastoralists (Somalia),4,44,Eastern Africa,Kenya,Isiolo,Garbatulla,Garbatulla,Garba Tula,0.5333,38.52,2,Kenya Standard,National,At least four more people have been killed in raging armed conflict between Borana and Somali herders (Auliyan) along the Isiolo-Garissa border [northeastern Kenya]. The fighting took place in Tana village about 11km north of Garba-Tula town on Saturday [10 September].,4,1618560891,KEN
416,4798083,404,KEN5150,5150,14-Aug-16,2016,1,Battles,Armed clash,Unidentified Communal Militia (Kenya),,4,Unidentified Communal Militia (Kenya),,4,44,Eastern Africa,Kenya,Isiolo,Isiolo,Bula Pesa,Isiolo,0.3546,37.5822,3,Daily Nation (Kenya),National,"One is dead following a fight between two rival communities Kuri, Isiolo County on 14/08.",1,1618560888,KEN
417,6308112,404,KEN5149,5149,14-Aug-16,2016,1,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Kwale,Msambweni,Gombato Bongwe,Diani,-4.279,39.594,1,Shabelle Media Network,Regional,"Police have gunned down a al Shabaab terror suspect and recovered two hand grenades in Vingirika (Diani) village, Kwale County. The suspect Mohamed Bakari was shot dead by Anti-terrorism detectives after he hauled a hand grenade at the officers.",1,1572403777,KEN
419,5273180,404,KEN5145,5145,6-Aug-16,2016,1,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Lamu,Lamu East,Basuba,Milimani,-1.7758,40.8375,2,Daily Nation (Kenya),National,Four police officers were injured during an attack by suspected Al-Shabaab militants who tried to force their way into the Basuba General Service Unit (GSU) camp in Lamu East on Saturday evening.,0,1561469150,KEN
420,5273176,404,KEN5137,5137,28-Jul-16,2016,1,Battles,Armed clash,Military Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Mandera,Lafey,Fino,Fino,3.3711,41.4468,1,Daily Nation (Kenya),National,"A Kenya Defence Forces (KDF) convoy was ambushed after their vehicle overran an explosive in Fino Town, Mandera County. Between 6 and 10 causalities. Elsewhere in Fino on the same date Al Shabaab destroys a communication mast in Fino and engage police in a gunfight. Four injuries.",6,1561469149,KEN
422,6315812,404,KEN5129,5129,14-Jul-16,2016,1,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Lamu,Lamu West,Mkomami,Lamu,-2.2717,40.902,1,Xinhua,International,An al-Shabaab suspect was killed in Kenyas coastal town of Lamu in a foiled dawn attack at a local police station. One officer was injured.,1,1618560886,KEN
423,7688178,404,KEN5128,5128,14-Jul-16,2016,1,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Police Forces of Kenya (2013-),,1,11,Eastern Africa,Kenya,West Pokot,West Pokot,Kapenguria,Kapenguria,1.2333,35.1167,1,Deutsche Welle,International,"A suspected [al Shabaab] held at a police station in western Kenya grabbed a gun and shot at police officers, killing between six, leading to a hostage situation. Despite initial reports, the police force later revealed the shooter was likely a disgruntled police officer.",6,1618560886,KEN
424,6308521,404,KEN5124,5124,10-Jul-16,2016,1,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Lamu,Lamu West,Hindi,Mokowe,-2.2343,40.8466,1,Shabelle Media Network,Regional,"Police officers, on their way to Lamu, escaped death by a whisker after al Shabaab militia men attempted to attack their vehicle which was heading to Mokowe in Lamu County on Sunday.",0,1618560885,KEN
425,6256625,404,KEN5122,5122,9-Jul-16,2016,1,Battles,Non-state actor overtakes territory,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Wajir,Wajir South,Diif,Dif,0.9961,40.9631,1,Capital FM,National,"More than 100 Al Shabaab raided Diff Police station in Wajir on early Saturday morning, stealing firearms and bullets. They left one police officer wounded, and are believed to have escaped with serious injuries during an exchange of fire with officers during the 1 am incident. Al Shabaab gained control of the town after several hours of fighting. The Somali Memo reports causalities without number.",10,1572403705,KEN
426,4806928,404,KEN5120,5120,6-Jul-16,2016,1,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Kwale,Msambweni,Gombato Bongwe,Diani,-4.279,39.594,2,Daily Nation (Kenya),National,"Suspected [al Shabaab] was on Wednesday morning shot dead by police in Kibundani, Msambweni Sub County.",1,1552577196,KEN
427,6317763,404,KEN5119,5119,6-Jul-16,2016,1,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Kwale,Matuga,Tsimba Golini,Kwale,-4.1738,39.4521,1,Xinhua,International,Police shoot and kill a al Shabaab suspect in Kwale town.,1,1572403789,KEN
428,6308427,404,KEN5113,5113,30-Jun-16,2016,1,Battles,Armed clash,Military Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Lamu,Lamu West,Mkomami,Lamu,-2.2717,40.902,1,Shabelle Media Network,Regional,Al Shabaab claims it has killed 6 KDF soldiers in an ambush attack on a base of Kenyan troops in Lamu Island near Somalia border. KDF denies either the attack took place or the causality figure.,6,1618560885,KEN
429,6308753,404,KEN5112,5112,29-Jun-16,2016,1,Battles,Armed clash,Military Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Lamu,Lamu East,Basuba,Milimani,-1.7758,40.8375,1,Shabelle Media Network,Regional,Kenyan forces kill four members of al Shabaab in Milimani and recover weapons.,4,1572403778,KEN
431,6317898,404,KEN5101,5101,20-Jun-16,2016,1,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Kwale,Matuga,Tsimba Golini,Kwale,-4.1738,39.4521,1,Xinhua,International,Anti-terrorism police on 20/06 thwarted an attack and killed a wanted al-Shabaab fighter in the coastal town of Kwale.,1,1572403789,KEN
432,4809898,404,KEN5099,5099,18-Jun-16,2016,1,Battles,Armed clash,Luo Ethnic Militia (Kenya),,4,Nandi Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Nandi,Chesumei,Chemundu,Kapsabet,0.2039,35.105,3,Daily Nation (Kenya),National,Two are dead in or near Kopere trading centre over a land control issue. Violence related to the land continued in the general area midweek.,2,1618560884,KEN
433,4816132,404,KEN5062,5062,12-May-16,2016,1,Battles,Armed clash,Unidentified Ethnic Militia (Kenya),,4,Unidentified Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Elgeyo Marakwet,Keiyo North,Tambach,Keiyo Valley,0.659,35.5834,1,Daily Nation (Kenya),National,"Four people were shot and killed while one person is missing as renewed inter-clan fighting erupted at Kachamcham farm, Kerio Valley in Elgeyo-Marakwet County.",4,1618560880,KEN
434,5273133,404,KEN5047,5047,10-Apr-16,2016,1,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Wajir,Wajir South,Diif,Dif,0.9961,40.9631,1,Daily Nation (Kenya),National,"Al Shabaab fighters attack a police station in Dif on 10/04, injuring three officers before escaping in the police vehicle.",0,1561469149,KEN
437,5273125,404,KEN5021,5021,2-Feb-16,2016,1,Battles,Armed clash,Military Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Garissa,Hulugho,Hulugho,Boni National Reserve,-1.5394,41.3314,1,Star (Kenya),National,Security forces kill four members of al Shabaab and recover weapons in Boni Forest on 02/02.,4,1618560877,KEN
438,4835020,404,KEN5013,5013,23-Jan-16,2016,1,Battles,Armed clash,Samburu Ethnic Militia (Kenya),,4,Ndorobo Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Isiolo,Isiolo,Burat,Leparua,0.38,37.4473,1,Daily Nation (Kenya),National,Three people were killed while another one was seriously injured after morans from two communities clashed over land in Leparua on the Isiolo-Laikipia border. The identity of the actors are not known.,3,1618560877,KEN
440,5273122,404,KEN5008,5008,1-Jan-16,2016,1,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Lamu,Lamu West,Hindi,Bargoni,-2.0408,40.7913,1,Kenya Standard,National,"Suspected al Shabaab ambushed a police convoy in Lamu on the afternoon of 01/01, injuring security officials and setting a police truck on fire. There was a fierce gun battle at the scene preceded by an explosion. Shortly after the attack police forces in the area launched a large security operation.",0,1618560876,KEN
442,5273118,404,KEN5002,5002,27-Dec-15,2015,1,Battles,Armed clash,Kalenjin Ethnic Militia (Kenya),,4,Maasai Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Narok,Narok West,Naikarra,Olposimoru,-1.8167,35.5,2,Star (Kenya),National,Three are killed in renewed clashes between Kalenjin and Maasais groups in the Olposimoru area of Narok on 27/12.,3,1618560875,KEN
